benchmark,task,case_id,method,routed_action,prompt_tokens,token_ratio_vs_full_raw,output_tokens,seconds,prediction,answers,exact_correct,rouge_l,score
longbench,multi_news,82cafb9831bcafa681b45205a34677e2bf6b6c2fb992649f,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,1564,0.9542403904820013,120,9.488065819256008,"1. A TSA officer, Gerardo Hernandez, was shot and killed during a shooting at LAX by a suspect, Paul Ciancia, who was later subdued by police. The incident raised concerns about coordination between law enforcement agencies, as paramedics delayed entering the terminal for over 30 minutes despite the suspect being in custody.   2. The condition of Paul Ciancia, the alleged shooter, has been upgraded to fair after being treated at Ronald Reagan UCLA Medical Center. Ciancia faces charges related to","[""Unnamed officials say TSA officer Gerardo Hernandez lay bleeding for 33 minutes at LAX before being taken to an ambulance. For 28 of those minutes, alleged shooter Paul Ciancia was in police custody, though officers hadn't yet declared the area safe to enter. Officers checked on Hernandez, who was just 20 feet from an exit, then moved on while paramedics waited 150 yards away, the AP reports, noting it's not clear if immediate attention might have saved Hernandez's life. Now under review: the conversations took place between police and fire commanders to determine when it was safe enough to enter, and whether paramedics could have gone into the terminal earlier. While an officer who checked on Hernandez about 5 minutes after he was shot told numerous officers he was dead, the AP reports that it's not known whether that officer had the training needed to make that determination; no first-aid was administered. \""I basically think there's a lack of coordination between entities at this airport. That lack of coordination may have led to something that shouldn't have happened,\"" an LAX employee says. \""We may be talking about Officer Hernandez as a survivor.\"" The results of the investigation could be months away, the AP adds. Ciancia was on Tuesday upgraded from critical to fair condition at UCLA Medical Center.""]",0,0.17088607594936706,0.17088607594936706
ruler_4096,niah_single_1,0,full_raw,full_raw,3675,1.0,48,4.736687031574547,"8090293. This number is explicitly stated in the text as one of the special magic numbers. The rest of the text consists of repetitive lines about the grass, sky, sun, and a phrase ""Here we","[""8090293""]",1,0.05555555555555556,1.0
ruler_4096,niah_single_1,0,router_safe_v5,recent_plus_span_top3_b0_a0,2611,0.7104761904761905,48,4.408916085958481,"8090293. This number is explicitly stated in the text as one of the special magic numbers. The text repeats several lines about the grass, sky, and sun, and then directly provides the number 80","[""8090293""]",1,0.05714285714285715,1.0
ruler_4096,niah_single_1,0,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,2858,0.7776870748299319,48,4.47045980906114,"8090293. This number is explicitly stated in the text as ""One of the special magic numbers for wandering-age is: 8090293."" The rest of the text consists of repetitive phrases","[""8090293""]",1,0.06451612903225806,1.0
ruler_4096,niah_single_1,0,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,2611,0.7104761904761905,48,4.420770937111229,"8090293. This number is explicitly stated in the text as one of the special magic numbers. The text repeats several lines about the grass, sky, and sun, and then directly provides the number 80","[""8090293""]",1,0.05714285714285715,1.0
ruler_4096,niah_single_1,1,full_raw,full_raw,3678,1.0,48,4.737937824334949,"4612365. This number is explicitly stated in the text as one of the special magic numbers. The rest of the text consists of repetitive phrases about the grass, sky, and sun, which are likely distractions or","[""4612365""]",1,0.05405405405405406,1.0
ruler_4096,niah_single_1,1,router_safe_v5,recent_plus_span_top3_b0_a0,2612,0.710168569874932,48,4.409956434275955,"4612365. This number is explicitly stated in the text as one of the special magic numbers. The text repeats several lines, and the number appears once in the middle of the repetition. The number is given as","[""4612365""]",1,0.052631578947368425,1.0
ruler_4096,niah_single_1,1,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,2861,0.777868406742795,48,4.467157786246389,"4612365. This number is explicitly stated in the text as a special magic number for determined-consignment. The rest of the text consists of repetitive phrases about the grass, sky, and sun, which seem to","[""4612365""]",1,0.05555555555555556,1.0
ruler_4096,niah_single_1,1,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,2612,0.710168569874932,48,4.411600955761969,"4612365. This number is explicitly stated in the text as one of the special magic numbers. The text repeats several lines, and the number appears once in the middle of the repetition. The number is given as","[""4612365""]",1,0.052631578947368425,1.0
ruler_4096,niah_single_1,2,full_raw,full_raw,3675,1.0,48,4.738722379785031,"7374122. This number is explicitly stated in the text as one of the special magic numbers for capable-percent. The rest of the text consists of repetitive phrases about the grass, sky, and sun, which appear","[""7374122""]",1,0.05405405405405406,1.0
ruler_4096,niah_single_1,2,router_safe_v5,recent_plus_span_top3_b0_a0,1579,0.42965986394557826,48,4.074511501006782,"7374122. This number is explicitly stated in the text as one of the special magic numbers. The rest of the text consists of repetitive lines about the grass, sky, and sun, which seem to be a","[""7374122""]",1,0.05405405405405406,1.0
ruler_4096,niah_single_1,2,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,1932,0.5257142857142857,48,4.195467726327479,"7374122. This number is explicitly stated in the text as one of the special magic numbers for capable-percent. The rest of the text consists of repetitive phrases about the grass, sky, and sun, which seem","[""7374122""]",1,0.05405405405405406,1.0
ruler_4096,niah_single_1,2,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,1579,0.42965986394557826,48,4.076421982143074,"7374122. This number is explicitly stated in the text as one of the special magic numbers. The rest of the text consists of repetitive lines about the grass, sky, and sun, which seem to be a","[""7374122""]",1,0.05405405405405406,1.0
ruler_4096,niah_single_2,0,full_raw,full_raw,3779,1.0,48,4.78842035587877,"3678638. This number is referenced in the context of a common way startups die, where they raise money, hire too fast, and fail to address the fundamental problem of their product's appeal, leading to a","[""3678638""]",1,0.05405405405405406,1.0
ruler_4096,niah_single_2,0,router_safe_v5,recent_plus_span_top3_b0_a0,3649,0.9655993649113522,48,4.752623401582241,3678638. This number is referenced in the context of discussing startup growth and the challenges founders face when determining if their company is on a path to survival or failure. The number is used as an example to illustrate,"[""3678638""]",1,0.05,1.0
ruler_4096,niah_single_2,0,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,3037,0.803651759724795,48,4.548128076829016,3678638. This number is highlighted in the context of discussing how startups can avoid the fatal pinch by being cautious about hiring and managing growth effectively. The number is presented as a key point in the narrative about startup,"[""3678638""]",1,0.05,1.0
ruler_4096,niah_single_2,0,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,3649,0.9655993649113522,48,4.752948518842459,3678638. This number is referenced in the context of discussing startup growth and the challenges founders face when determining if their company is on a path to survival or failure. The number is used as an example to illustrate,"[""3678638""]",1,0.05,1.0
ruler_4096,niah_single_2,1,full_raw,full_raw,3776,1.0,48,4.770760045852512,"3608513. This number is highlighted in the context of discussing technological progress and its implications on addiction and societal norms. The number is presented as a specific example within the broader discussion, though its exact significance isn't","[""3608513""]",1,0.05128205128205127,1.0
ruler_4096,niah_single_2,1,router_safe_v5,recent_plus_span_top3_b0_a0,2782,0.7367584745762712,48,4.444529857952148,3608513. This number is highlighted as a key point in the discussion about technological progress and its implications on addiction and societal norms. It's presented as an example of a number that might be significant in the context,"[""3608513""]",1,0.05,1.0
ruler_4096,niah_single_2,1,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,3033,0.8032309322033898,48,4.537924542091787,"3608513. This number is highlighted as a unique identifier or reference point within the text, possibly serving as a code or a specific value related to the context of guarded-kumquat, which is not elaborated","[""3608513""]",1,0.05555555555555556,1.0
ruler_4096,niah_single_2,1,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,2782,0.7367584745762712,48,4.456979143898934,3608513. This number is highlighted as a key point in the discussion about technological progress and its implications on addiction and societal norms. It's presented as an example of a number that might be significant in the context,"[""3608513""]",1,0.05,1.0
ruler_4096,niah_single_2,2,full_raw,full_raw,3773,1.0,48,4.773866239003837,"2556017. This number is referenced in the context of discussing startup growth and the importance of not hiring too fast, as it's highlighted as a key figure in the narrative about startup survival and growth strategies. However","[""2556017""]",1,0.05128205128205127,1.0
ruler_4096,niah_single_2,2,router_safe_v5,recent_plus_span_top3_b0_a0,3644,0.9658097005035781,48,4.758019352797419,"2556017. This number is highlighted as a key point in the context of startup growth and management strategies, particularly in relation to hiring and scaling. The text discusses how this number is significant in the context of avoiding","[""2556017""]",1,0.05128205128205127,1.0
ruler_4096,niah_single_2,2,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,3030,0.8030744765438643,48,4.5347569501027465,2556017. This number is highlighted as a key point in the discussion about avoiding the fatal pinch and being default dead. It's part of the author's advice on how to navigate the challenges of startup growth and,"[""2556017""]",1,0.05,1.0
ruler_4096,niah_single_2,2,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,3644,0.9658097005035781,48,4.756375802215189,"2556017. This number is highlighted as a key point in the context of startup growth and management strategies, particularly in relation to hiring and scaling. The text discusses how this number is significant in the context of avoiding","[""2556017""]",1,0.05128205128205127,1.0
ruler_4096,niah_multikey_1,0,full_raw,full_raw,3839,1.0,48,4.807828119024634,"9375710. This number is highlighted in the context of discussing societal changes and the development of social antibodies to addictive substances, with the number serving as a specific reference point within the text. The number is presented as","[""9375710""]",1,0.05128205128205127,1.0
ruler_4096,niah_multikey_1,0,router_safe_v5,recent_plus_span_top3_b0_a0,2845,0.7410784058348528,48,4.469263500068337,"9375710. This number is highlighted in the text as one of the special magic numbers, which are presumably significant to the context or content of the text. The number is presented in the context of discussing technological progress","[""9375710""]",1,0.05128205128205127,1.0
ruler_4096,niah_multikey_1,0,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,3094,0.8059390466267257,48,4.572386390995234,"9375710. This number is highlighted in the text as one of the special magic numbers, which are likely used for specific purposes or as placeholders within the content. The number is presented in the context of discussing technological","[""9375710""]",1,0.05128205128205127,1.0
ruler_4096,niah_multikey_1,0,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,2845,0.7410784058348528,48,4.539924595039338,"9375710. This number is highlighted in the text as one of the special magic numbers, which are presumably significant to the context or content of the text. The number is presented in the context of discussing technological progress","[""9375710""]",1,0.05128205128205127,1.0
ruler_4096,niah_multikey_1,1,full_raw,full_raw,3839,1.0,48,7.794736850075424,"7700828. This number is referenced in the context of discussing the increasing addictiveness of the world and the need for caution as technological progress accelerates. The number is presented as a specific value within the text,","[""7700828""]",1,0.05405405405405406,1.0
ruler_4096,niah_multikey_1,1,router_safe_v5,recent_plus_span_top2_b0_a0,2613,0.680646001562907,48,6.288357842713594,7700828. This number is referenced in the context of discussing the increasing addictiveness of the world and the need for caution as technological progress accelerates. The number is presented as a specific example within the text's,"[""7700828""]",1,0.052631578947368425,1.0
ruler_4096,niah_multikey_1,1,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,3077,0.8015108101067987,48,5.064594812691212,7700828. This number is highlighted in the context of discussing the increasing addictiveness of technological progress and the need for caution in the face of new addictions. The number is presented as a specific example within the,"[""7700828""]",1,0.052631578947368425,1.0
ruler_4096,niah_multikey_1,1,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,3645,0.9494660067725971,48,4.865113514009863,"7700828. This number is referenced in the context of discussing the increasing addictiveness of things in the world and the need for caution. The text suggests that as the world becomes more addictive, people need to be","[""7700828""]",1,0.052631578947368425,1.0
ruler_4096,niah_multikey_1,2,full_raw,full_raw,3834,1.0,48,4.819353706203401,"3684052. This number is presented as a unique identifier or code associated with the term ""tan-page"" within the context of the text. It is likely used as a placeholder or reference point, possibly for internal","[""3684052""]",1,0.05405405405405406,1.0
ruler_4096,niah_multikey_1,2,router_safe_v5,recent_plus_span_top3_b0_a0,3643,0.9501825769431403,48,4.772993554826826,"3684052. This number is highlighted in the text as one of the special magic numbers associated with the term ""tan-page."" The context around this number suggests it is a unique identifier or code that holds particular significance","[""3684052""]",1,0.05128205128205127,1.0
ruler_4096,niah_multikey_1,2,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,3099,0.8082942097026604,48,4.600030371919274,"3684052. This number is highlighted in the text as one of the special magic numbers associated with the term ""tan-page."" The text discusses how Apple's approach to the App Store is problematic because it treats iPhone","[""3684052""]",1,0.05128205128205127,1.0
ruler_4096,niah_multikey_1,2,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,3643,0.9501825769431403,48,4.76199215464294,"3684052. This number is highlighted in the text as one of the special magic numbers associated with the term ""tan-page."" The context around this number suggests it is a unique identifier or code that holds particular significance","[""3684052""]",1,0.05128205128205127,1.0
ruler_4096,niah_multiquery,0,full_raw,full_raw,3866,1.0,48,4.877641102299094,:  - Used-commotion: 8082668 - Squealing-dibble: 2065818 - Annoying-decimal: 2839607 -,"[""8082668"", ""2065818"", ""2839607"", ""3684052""]",1,0.19999999999999998,1.0
ruler_4096,niah_multiquery,0,router_safe_v5,recent_plus_span_top3_b0_a0,2642,0.6833936885669943,48,4.449563269037753,as follows:  1. **Used-commotion**: 8082668 2. **Squealing-dibble**: 2065818 3. **Annoying-decimal**: 2,"[""8082668"", ""2065818"", ""2839607"", ""3684052""]",1,0.13333333333333333,1.0
ruler_4096,niah_multiquery,0,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,3133,0.8103983445421624,48,4.588165250141174,:  - Used-commotion: 8082668 - Squealing-dibble: 2065818 - Annoying-decimal: 2839607 -,"[""8082668"", ""2065818"", ""2839607"", ""3684052""]",1,0.19999999999999998,1.0
ruler_4096,niah_multiquery,0,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,2642,0.6833936885669943,48,4.433959804940969,as follows:  1. **Used-commotion**: 8082668 2. **Squealing-dibble**: 2065818 3. **Annoying-decimal**: 2,"[""8082668"", ""2065818"", ""2839607"", ""3684052""]",1,0.13333333333333333,1.0
ruler_4096,niah_multiquery,1,full_raw,full_raw,3872,1.0,48,4.88329405291006,:  1. Tested-familiar: 6707197 2. Colorful-termination: 5924115 3. Utopian-publishing: 5476583,"[""6707197"", ""5924115"", ""5476583"", ""3653446""]",1,0.15384615384615385,1.0
ruler_4096,niah_multiquery,1,router_safe_v5,recent_plus_span_top3_b0_a0,3678,0.949896694214876,48,4.772638421040028,:  - Tested-familiar: 6707197 - Colorful-termination: 5924115 - Utopian-publishing: 3653446 - N,"[""6707197"", ""5924115"", ""5476583"", ""3653446""]",1,0.18181818181818182,1.0
ruler_4096,niah_multiquery,1,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,3126,0.8073347107438017,48,4.588334257248789,as follows:  1. Tested-familiar: 6707197 2. Colorful-termination: 5924115 3. Utopian-publishing: 54765,"[""6707197"", ""5924115"", ""5476583"", ""3653446""]",1,0.13333333333333333,1.0
ruler_4096,niah_multiquery,1,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,3678,0.949896694214876,48,4.7591018681414425,:  - Tested-familiar: 6707197 - Colorful-termination: 5924115 - Utopian-publishing: 3653446 - N,"[""6707197"", ""5924115"", ""5476583"", ""3653446""]",1,0.18181818181818182,1.0
ruler_4096,niah_multiquery,2,full_raw,full_raw,3863,1.0,48,4.899234876967967,:  - Tense-standard: 9517169 - Dirty-prosecution: 9897858 - Strange-sender: 4337174 - Depressed-t,"[""9517169"", ""9897858"", ""4337174"", ""7273233""]",1,0.16666666666666669,1.0
ruler_4096,niah_multiquery,2,router_safe_v5,recent_plus_span_top3_b0_a0,3672,0.950556562257313,48,4.759903534781188,:  - Tense-standard: 9517169 - Dirty-prosecution: 9897858 - Strange-sender: 4337174 - Depressed-t,"[""9517169"", ""9897858"", ""4337174"", ""7273233""]",1,0.16666666666666669,1.0
ruler_4096,niah_multiquery,2,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,3122,0.8081801708516697,48,4.583964472170919,:  - Tense-standard: 9517169 - Dirty-prosecution: 1999999 - Strange-sender: 4337174 - Depressed-t,"[""9517169"", ""9897858"", ""4337174"", ""7273233""]",1,0.16666666666666669,1.0
ruler_4096,niah_multiquery,2,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,3672,0.950556562257313,48,4.972172980196774,:  - Tense-standard: 9517169 - Dirty-prosecution: 9897858 - Strange-sender: 4337174 - Depressed-t,"[""9517169"", ""9897858"", ""4337174"", ""7273233""]",1,0.16666666666666669,1.0
ruler_4096,niah_multivalue,0,full_raw,full_raw,3837,1.0,48,5.250325141940266,:  1. 8755439 2. 3741438 3. 7366205 4. 5107245  These numbers are,"[""5107245"", ""3741438"", ""8755439"", ""7366205""]",1,0.16666666666666669,1.0
ruler_4096,niah_multivalue,0,router_safe_v5,recent_plus_span_top3_b0_a0,2613,0.6810007818608288,48,4.432809699792415,:  1. 8755439 2. 3741438 3. 7366205 4. 5107245  These numbers are,"[""5107245"", ""3741438"", ""8755439"", ""7366205""]",1,0.16666666666666669,1.0
ruler_4096,niah_multivalue,0,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,3091,0.8055772739119104,48,4.572839449625462,:  1. 8755439 2. 3741438 3. 7366205 4. 5107245  These numbers are,"[""5107245"", ""3741438"", ""8755439"", ""7366205""]",1,0.16666666666666669,1.0
ruler_4096,niah_multivalue,0,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,2613,0.6810007818608288,48,4.626856369897723,:  1. 8755439 2. 3741438 3. 7366205 4. 5107245  These numbers are,"[""5107245"", ""3741438"", ""8755439"", ""7366205""]",1,0.16666666666666669,1.0
ruler_4096,niah_multivalue,1,full_raw,full_raw,3855,1.0,48,5.121043688151985,": 7730428, 6292423, 5491946, and 1538552. These numbers are interspersed within the text as","[""1538552"", ""6292423"", ""7730428"", ""5491946""]",1,0.14285714285714288,1.0
ruler_4096,niah_multivalue,1,router_safe_v5,recent_plus_span_top3_b0_a0,2619,0.6793774319066148,48,4.445734388194978,:  1. 7730428 2. 6292423 3. 1538552  These numbers are interspersed within the text and are referred to as,"[""1538552"", ""6292423"", ""7730428"", ""5491946""]",1,0.10526315789473684,1.0
ruler_4096,niah_multivalue,1,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,3107,0.8059662775616083,48,4.57479004887864,:  1. 7730428 2. 6292423 3. 1538552  These numbers are interspersed within the text and are referred to as,"[""1538552"", ""6292423"", ""7730428"", ""5491946""]",1,0.10526315789473684,1.0
ruler_4096,niah_multivalue,1,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,2619,0.6793774319066148,48,4.885463806334883,:  1. 7730428 2. 6292423 3. 1538552  These numbers are interspersed within the text and are referred to as,"[""1538552"", ""6292423"", ""7730428"", ""5491946""]",1,0.10526315789473684,1.0
ruler_4096,niah_multivalue,2,full_raw,full_raw,3837,1.0,48,4.914957440923899,:  1. 8698256 2. 7637601 3. 3396987 4. 9375710  These numbers are,"[""9375710"", ""7637601"", ""8698256"", ""3396987""]",1,0.16666666666666669,1.0
ruler_4096,niah_multivalue,2,router_safe_v5,recent_plus_span_top3_b0_a0,2613,0.6810007818608288,48,4.427320281043649,:  1. 8698256 2. 7637601 3. 3396987 4. 9375710  These numbers are,"[""9375710"", ""7637601"", ""8698256"", ""3396987""]",1,0.16666666666666669,1.0
ruler_4096,niah_multivalue,2,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,3091,0.8055772739119104,48,4.598742058034986,:  1. 8698256 2. 7637601 3. 3396987 4. 9375710  These numbers are,"[""9375710"", ""7637601"", ""8698256"", ""3396987""]",1,0.16666666666666669,1.0
ruler_4096,niah_multivalue,2,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,2613,0.6810007818608288,48,5.1281733289361,:  1. 8698256 2. 7637601 3. 3396987 4. 9375710  These numbers are,"[""9375710"", ""7637601"", ""8698256"", ""3396987""]",1,0.16666666666666669,1.0
ruler_4096,vt,0,full_raw,full_raw,3855,1.0,48,4.947219210211188,FITJT VGCAO ZJQUQ TYFAD DROFS  Memorize and track the chain(s) of variable assignment hidden in the following text.  The grass is green. The sky is blue. The sun is yellow,"[""FITJT"", ""VGCAO"", ""ZJQUQ"", ""TYFAD"", ""DROFS""]",1,0.0625,1.0
ruler_4096,vt,0,router_safe_v5,recent_plus_span_top3_b0_a0,2637,0.6840466926070039,48,4.414083814714104,"FITJT VGCAO ZJQUQ and 2 more variables. What are the other two variables?   Answer:  The other two variables are:  ZJQUQ and VGCAO. Wait, that's the same","[""FITJT"", ""VGCAO"", ""ZJQUQ"", ""TYFAD"", ""DROFS""]",1,0.07142857142857142,1.0
ruler_4096,vt,0,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,2960,0.767833981841764,48,4.5681888200342655,FITJT VGCAO ZJQUQ TYFAD DROFS  New memory: [raw block 2] VAR TYFAD = VAR ZJQUQ The grass is green. The sky is blue. The sun is,"[""FITJT"", ""VGCAO"", ""ZJQUQ"", ""TYFAD"", ""DROFS""]",1,0.07692307692307693,1.0
ruler_4096,vt,0,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,2637,0.6840466926070039,48,4.827196124941111,"FITJT VGCAO ZJQUQ and 2 more variables. What are the other two variables?   Answer:  The other two variables are:  ZJQUQ and VGCAO. Wait, that's the same","[""FITJT"", ""VGCAO"", ""ZJQUQ"", ""TYFAD"", ""DROFS""]",1,0.07142857142857142,1.0
ruler_4096,vt,1,full_raw,full_raw,3859,1.0,48,4.917100488208234,CAIRY KSBRQ CUWPD ZUJLJ NIWVC  Memorize and track the chain(s) of variable assignment hidden in the following text.  The grass is green. The sky is blue. The sun,"[""CAIRY"", ""KSBRQ"", ""CUWPD"", ""ZUJLJ"", ""NIWVC""]",1,0.06666666666666667,1.0
ruler_4096,vt,1,router_safe_v5,recent_plus_span_top3_b0_a0,2638,0.683596786732314,48,4.423544196877629,"CAIRY KSBRQ ... (the rest of the variables are not shown in the text)   Wait, the text only shows CAIRY and KSBRQ being assigned the value 93104. So the answer","[""CAIRY"", ""KSBRQ"", ""CUWPD"", ""ZUJLJ"", ""NIWVC""]",1,0.06666666666666667,1.0
ruler_4096,vt,1,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,2749,0.7123607152111946,48,4.439474223181605,CAIRY KSBRQ ZUJLJ CUWPD NIWVC  New memory: [raw block 2]  The grass is green. The sky is blue. The sun is yellow. Here we go. There and,"[""CAIRY"", ""KSBRQ"", ""CUWPD"", ""ZUJLJ"", ""NIWVC""]",1,0.07142857142857142,1.0
ruler_4096,vt,1,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,2638,0.683596786732314,48,5.028879661113024,"CAIRY KSBRQ ... (the rest of the variables are not shown in the text)   Wait, the text only shows CAIRY and KSBRQ being assigned the value 93104. So the answer","[""CAIRY"", ""KSBRQ"", ""CUWPD"", ""ZUJLJ"", ""NIWVC""]",1,0.06666666666666667,1.0
ruler_4096,vt,2,full_raw,full_raw,3855,1.0,48,4.890034170821309,TZHVN MLTGW VCWGM PJAWE FUIWS  Memorize and track the chain(s) of variable assignment hidden in the following text.  The grass is green. The sky is blue. The sun is yellow,"[""TZHVN"", ""MLTGW"", ""VCWGM"", ""PJAWE"", ""FUIWS""]",1,0.0625,1.0
ruler_4096,vt,2,router_safe_v5,recent_plus_span_top3_b0_a0,1606,0.4166018158236057,48,4.069289050064981,"TZHVN MLTGW PJAWE FUIWS and 1 more variable. What is the name of the fifth variable?   Answer:  The fifth variable is  PJAWE  Wait, that's not possible. Let","[""TZHVN"", ""MLTGW"", ""VCWGM"", ""PJAWE"", ""FUIWS""]",1,0.0689655172413793,1.0
ruler_4096,vt,2,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,1886,0.48923476005188066,48,4.148289023898542,TZHVN MLTGW PJAWE FUIWS FAI  New memory: [raw block 0]  Memorize and track the chain(s) of variable assignment hidden in the following text.  The grass is green. The sky,"[""TZHVN"", ""MLTGW"", ""VCWGM"", ""PJAWE"", ""FUIWS""]",1,0.06451612903225806,1.0
ruler_4096,vt,2,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,1606,0.4166018158236057,48,4.79269652068615,"TZHVN MLTGW PJAWE FUIWS and 1 more variable. What is the name of the fifth variable?   Answer:  The fifth variable is  PJAWE  Wait, that's not possible. Let","[""TZHVN"", ""MLTGW"", ""VCWGM"", ""PJAWE"", ""FUIWS""]",1,0.0689655172413793,1.0
ruler_4096,cwe,0,full_raw,full_raw,5158,1.0,48,5.25728596188128,1. arthur 2. kilt 3. activity 4. fire 5. appliance 6. forest 7. meter 8. behalf 9. ferret 10. authenticity Below is a numbered,"[""appliance"", ""meter"", ""forest"", ""ferret"", ""kilt"", ""behalf"", ""fire"", ""activity"", ""arthur"", ""authenticity""]",1,0.07999999999999999,1.0
ruler_4096,cwe,0,router_safe_v5,recent_plus_span_top3_b0_a0,2613,0.5065917022101589,48,4.420767098665237,1. kilt 2. activity 3. fire 4. ferret 5. behalf 6. appliance 7. forest 8. meter 9. authenticity 10. arthur  [raw span block,"[""appliance"", ""meter"", ""forest"", ""ferret"", ""kilt"", ""behalf"", ""fire"", ""activity"", ""arthur"", ""authenticity""]",1,0.08333333333333333,1.0
ruler_4096,cwe,0,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,3816,0.7398216362931369,48,4.798602035269141,1. kilt 2. fire 3. appliance 4. ferret 5. activity 6. meter 7. behalf 8. arthur 9. forest 10. authenticity  [raw block,"[""appliance"", ""meter"", ""forest"", ""ferret"", ""kilt"", ""behalf"", ""fire"", ""activity"", ""arthur"", ""authenticity""]",1,0.08695652173913045,1.0
ruler_4096,cwe,0,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,2613,0.5065917022101589,48,4.931823824997991,1. kilt 2. activity 3. fire 4. ferret 5. behalf 6. appliance 7. forest 8. meter 9. authenticity 10. arthur  [raw span block,"[""appliance"", ""meter"", ""forest"", ""ferret"", ""kilt"", ""behalf"", ""fire"", ""activity"", ""arthur"", ""authenticity""]",1,0.08333333333333333,1.0
ruler_4096,cwe,1,full_raw,full_raw,5250,1.0,48,5.380022916011512,1. jailhouse 2. embossing 3. egg 4. oatmeal 5. alcohol 6. diner 7. reminiscent 8. skywalk 9. sock 10. evolution Below is,"[""embossing"", ""egg"", ""alcohol"", ""diner"", ""oatmeal"", ""jailhouse"", ""skywalk"", ""reminiscent"", ""evolution"", ""sock""]",1,0.08695652173913045,1.0
ruler_4096,cwe,1,router_safe_v5,recent_plus_span_top3_b0_a0,2614,0.4979047619047619,48,4.485028900206089,1. jailhouse 2. oatmeal 3. embossing 4. reminiscent 5. alcohol 6. diner 7. skywalk 8. sock 9. egg 10. evolution  [raw,"[""embossing"", ""egg"", ""alcohol"", ""diner"", ""oatmeal"", ""jailhouse"", ""skywalk"", ""reminiscent"", ""evolution"", ""sock""]",1,0.0909090909090909,1.0
ruler_4096,cwe,1,recent_plus_retrieval_raw_k2,recent_plus_retrieval_raw_k2,3935,0.7495238095238095,48,5.093096575699747,1. diner 2. skywalk 3. oatmeal 4. embossing 5. jailhouse 6. sock 7. alcohol 8. egg 9. reminiscent 10. diner  [raw,"[""embossing"", ""egg"", ""alcohol"", ""diner"", ""oatmeal"", ""jailhouse"", ""skywalk"", ""reminiscent"", ""evolution"", ""sock""]",1,0.0909090909090909,1.0
ruler_4096,cwe,1,recent_plus_span_top3_b0_a0,recent_plus_span_top3_b0_a0,2614,0.4979047619047619,48,4.9657057747244835,1. jailhouse 2. oatmeal 3. embossing 4. reminiscent 5. alcohol 6. diner 7. skywalk 8. sock 9. egg 10. evolution  [raw,"[""embossing"", ""egg"", ""alcohol"", ""diner"", ""oatmeal"", ""jailhouse"", ""skywalk"", ""reminiscent"", ""evolution"", ""sock""]",1,0.0909090909090909,1.0
ruler_4096,cwe,2,full_raw,full_raw,5222,1.0,48,5.308451188728213,1. dollar 2. caper 3. locket 4. hockey 5. metronome 6. lever 7. deserted 8. eat 9. strait 10. path Below is,"[""deserted"", ""eat"", ""caper"", ""path"", ""hockey"", ""dollar"", ""lever"", ""strait"", ""locket"", ""metronome""]",1,0.08695652173913045,1.0
